timestamp,open,high,low,close,volume
1781365860,64241.94,64244.67,64232.5,64232.5,6.62993
1781365920,64232.5,64280.32,64227.47,64276.78,7.18216
1781365980,64276.78,64304,64274.42,64303.99,4.73305
1781366040,64303.99,64326.63,64287.14,64291,6.55016
1781366100,64291,64312.61,64290.99,64303.4,8.03876
1781366160,64303.4,64312.61,64303.4,64312.6,6.67391
1781366220,64312.6,64313.41,64304.42,64309.22,4.22754
1781366280,64309.22,64309.22,64300.35,64309.22,2.81662
1781366340,64309.22,64317,64296.14,64296.15,12.13885
1781366400,64296.15,64307.52,64256,64256.01,7.26228
1781366460,64256.01,64269.84,64250.07,64269.83,8.68057
1781366520,64269.83,64270,64260.57,64263.36,4.51973
1781366580,64263.36,64263.37,64103.44,64115,60.79636
1781366640,64115,64124.01,64030,64062.28,80.08462
1781366700,64062.28,64070,64020.01,64036.42,32.09194
1781366760,64036.42,64064,64002.72,64020,22.12649
1781366820,64020,64069.28,64020,64065.01,6.17725
1781366880,64065.01,64135.77,64065.01,64118.51,7.75958
1781366940,64118.51,64118.52,64092,64097.57,6.83074
1781367000,64097.57,64097.58,64092.01,64092.01,3.56452
1781367060,64092.01,64109.79,64092.01,64107.33,2.17961
1781367120,64107.33,64107.66,64098.87,64107.66,1.86576
1781367180,64107.66,64107.66,64080.01,64080.02,1.47986
1781367240,64080.02,64102.28,64056.74,64097.34,54.03406
1781367300,64097.34,64097.35,64050,64050.01,9.88422
1781367360,64050.01,64065,64048.57,64062.28,2.11722
1781367420,64062.28,64070,64007.68,64043.1,24.29002
1781367480,64043.1,64064,64033.39,64064,6.16701
1781367540,64064,64090,64048,64084.61,41.79048
1781367600,64084.61,64084.62,64032,64032.59,12.361
1781367660,64032.59,64039.73,64028,64034.68,2.78297
1781367720,64034.68,64078,64034.68,64036.42,6.1832
1781367780,64036.42,64036.42,64000,64004,13.51583
1781367840,64004,64004,63979.59,63984.5,10.52109
1781367900,63984.5,64017.48,63978.79,64017.48,12.92343
1781367960,64017.48,64053.4,64017.48,64036,3.14201
1781368020,64036,64068.38,64019.2,64068.37,3.42921
1781368080,64068.37,64068.38,64042,64042,9.83751
1781368140,64042,64042.01,63982.04,63982.04,41.44505
1781368200,63982.04,64014.23,63982.04,64014.22,4.50157
1781368260,64014.22,64027.4,64014.22,64027.39,1.02167
1781368320,64027.39,64027.4,64011.78,64017.1,2.79024
1781368380,64017.1,64025.99,64005.22,64025.99,5.69278
1781368440,64025.99,64027.39,63986.4,63986.41,5.54782
1781368500,63986.41,64008,63975.6,64008,6.07283
1781368560,64008,64008,63986.39,63990.57,1.33208
1781368620,63990.57,64018,63990.57,64018,2.42713
1781368680,64018,64027.42,64017.99,64027.42,0.98648
1781368740,64027.42,64027.42,64026.48,64026.49,1.25056
1781368800,64026.49,64030.07,64026.48,64030.06,1.64874
1781368860,64030.06,64072,64030.06,64071.99,4.21007
1781368920,64071.99,64072,64067.45,64067.45,0.86819
1781368980,64067.45,64067.46,64067.45,64067.46,3.20662
1781369040,64067.46,64067.46,64046,64062.39,3.25809
1781369100,64062.39,64102,64058.73,64102,5.61974
1781369160,64102,64165.84,64102,64138,22.95735
1781369220,64138,64138.01,64020.07,64024,19.42884
1781369280,64024,64050,63998.01,64004.17,38.80633
1781369340,64004.17,64016.89,63928.02,63928.25,45.79021
1781369400,63928.25,63941.37,63920.05,63936.42,10.21801
1781369460,63936.42,63954,63932.17,63939.31,6.76773
1781369520,63939.31,63945.17,63928.01,63945.17,3.74541
1781369580,63945.17,63987.1,63945.16,63980.1,5.8445
1781369640,63980.1,64010,63980.09,64000.01,2.70643
1781369700,64000.01,64007.32,64000,64007.31,1.29539
1781369760,64007.31,64042,64007.31,64034.44,2.92738
1781369820,64034.44,64034.45,64022.31,64022.32,1.88452
1781369880,64022.32,64022.32,63988,64000.34,6.29554
1781369940,64000.34,64029.18,64000.33,64029.17,1.80223
1781370000,64029.17,64057.99,64022.31,64028,5.08245
1781370060,64028,64028,64002.42,64002.42,6.24993
1781370120,64002.42,64011.8,63992,63992.21,3.66451
1781370180,63992.21,63992.21,63980,63982.71,4.85473
1781370240,63982.71,63990.43,63962.5,63962.5,3.01284
1781370300,63962.5,63990.67,63956,63990,2.44056
1781370360,63990,64004,63990,63998.27,3.25792
1781370420,63998.27,64020.61,63998.26,64014.19,1.62839
1781370480,64014.19,64020,64014.19,64019.99,0.83346
1781370540,64019.99,64020,63988.98,63988.99,1.4807
1781370600,63988.99,63988.99,63968,63977.09,3.67492
1781370660,63977.09,63981.83,63956,63956,3.50472
1781370720,63956,63973.01,63951.59,63970.42,0.9873
1781370780,63970.42,63990,63970.4,63980.86,7.65922
1781370840,63980.86,63980.86,63958.46,63964.16,6.06473
1781370900,63964.16,63974.12,63954.01,63954.01,1.59613
1781370960,63954.01,63964.17,63944,63964.17,0.65814
1781371020,63964.17,64013.2,63964.16,64013.19,1.70584
1781371080,64013.19,64035.03,64006.78,64030.5,7.47996
1781371140,64030.5,64039.4,64030.5,64039.4,8.55071
